,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,points_rank_50,points_median_50,rank_20,rank_median_20,points_rank_20,points_median_20,test_rank_top,test_median_top,test_points_median_top,test_rank_bottom,test_median_bottom,test_points_median_bottom
0,False,False,True,4,RF,164.2942513550247,5.969422724492015,39.55672347318675,1.3119238743878427,252.54909764986562,7.9119834250615675,123.74865277630714,4.82678922403763,147.2785130489629,14.948676426993131,11.481319667649124,408.57923571195585,13.200747583259401,1.9339514800847337
0,True,True,False,4,RF,182.12583105974124,6.719345779099382,44.3750617247869,1.7649730721459695,306.19968561709976,9.03691892220219,152.13605556237297,5.8818496977724095,166.00068436736382,13.28771237954945,16.3741909700258,421.3807113741926,13.011994577663678,2.443941680754226
0,False,True,False,4,RF,167.19439992686353,5.992096281632135,43.52185515473196,1.7330550535151807,282.06829616825775,9.604744275452319,162.32808938779317,6.878241983314304,187.8096753372935,13.743624164504354,16.931065407127043,439.5279216363163,12.196164168462104,2.762493324394444
0,True,False,False,4,RF,169.8525503948116,6.268652393011166,43.20630236632528,1.8430920920007083,289.90194374437976,10.482892142331043,131.59360559025546,4.099734086061583,199.76927501028416,14.335271495731824,14.83215635912072,440.42272576265236,14.78754959136913,2.6459014449106997
0,False,False,False,4,RF,165.0255736758474,6.289814828446275,32.99195824187007,1.1688953625023264,269.7853536090789,6.821928094887363,136.81356963022796,4.338140678001698,183.71048165588195,13.265954779515614,13.389071728375342,479.1891249672111,15.358032683504142,2.5704151897977745
0,True,True,True,6,RF,163.99121683483236,7.141013814408947,26.84150266090723,0.8842947878710743,353.1812610329598,12.180403014586995,179.27328019592892,6.883207505324041,288.60017514664435,9.422920441432487,7.474956384960301,147.06178551721018,6.405908412402107,1.4091314657823668
0,False,True,True,6,RF,213.96979227755537,8.163066796671366,35.536026008663,1.412998487822561,299.9069382134291,10.175951373508584,166.68350227828546,6.547752203270485,281.81591731667584,7.34101027115651,7.6491370385974236,144.59890166985133,6.865215039146445,1.390813629647706
0,True,False,True,6,RF,178.231099600568,7.334569773506374,21.696088107736237,0.7645918562498542,315.54894215183936,8.84101027115651,142.75289323344467,4.908228905157864,172.5698700535693,12.795830466370315,6.35500849149277,165.05618338503916,7.306040888033752,0.8472139212773437
0,False,False,True,6,RF,199.1286165093274,8.50378351593734,30.51165890636862,0.9022979998378754,286.9117619888472,9.381289504315745,146.29140696862208,5.206524588640823,257.3077808963657,13.365624164298618,6.607816392278113,118.54995778446262,6.4915660489125475,0.6848853732117901
0,True,True,False,6,RF,164.45718164819738,6.024762198210834,25.471707634362144,0.9475395954221151,269.03981654432897,7.02871471726837,153.49159729896755,5.630418391875939,189.28877599960651,10.974820340449082,7.677098855288317,165.88001743587557,9.061250909069148,1.2429374546171221
0,False,True,False,6,RF,169.87984035871966,6.851450473839815,28.0930975169547,0.8734381484969815,330.73184025408136,8.823902413487554,141.28234766752297,6.07168007350913,392.4417723959269,27.787712379549447,9.15586815861338,233.62667843763015,12.546613136073155,1.4333348952178828
0,True,False,False,6,RF,174.4258089775263,6.3986705778778035,18.67237434909081,0.55544390126591,306.97893410409876,6.2075995960663874,134.18328144516235,4.5894553639602185,227.61253892124662,17.657199590619186,6.948851209792583,180.07330697581097,11.209165009209707,0.5646172775873586
0,False,False,False,6,RF,185.64897725752584,5.820449820568465,26.071739219629148,0.8056735398484787,337.5739679436647,7.564335983153018,126.96251750593838,4.097985341304982,329.95489320498217,16.38777384231917,8.054152650742271,190.56976202178558,10.832083967908869,1.3381410712834234
0,True,True,True,9,RF,183.6336046965134,7.837070539041844,23.45773550846268,0.8752294839102246,348.1827689798976,12.560329502049417,126.08827273410184,5.1484947636628124,164.20235477408784,16.609640474436812,13.177396718300091,189.57390133740932,6.05309723001911,0.9628015602086581
0,False,True,True,9,RF,189.65396808637615,7.9786438103834145,26.28545515206,0.8750395866920628,470.1424067289089,22.276400294200215,141.05207671568832,5.255675404790554,192.8570552378014,24.914460711655217,15.224662549425314,213.1609711502907,9.179337339660425,1.217192628751032
0,True,False,True,9,RF,187.8968564534066,6.891108093107034,34.665001399951564,1.407587391046229,346.9438395834348,7.8211365550510745,104.65896839702216,2.846163372676455,165.67296305683803,15.29061026570931,12.969949402108163,207.90165635544733,5.825967518011794,1.0425523467347033
0,False,False,True,9,RF,211.04087020847433,8.712620252913716,34.89717442795488,1.2644404384835757,403.6419615436962,15.431564734302231,119.0819294638907,3.333172784628198,164.06701174877765,21.592532616767855,13.809562981800998,187.34900265046912,5.568124419776574,1.0082211942451487
0,True,True,False,9,RF,165.69156357546353,6.10930832497751,27.448905545085818,0.873413173504302,354.6842652078035,11.486398856203888,113.0905380718941,4.2061952359574235,173.99954089409027,16.609640474436812,9.380409748368223,203.61634078599303,7.245858216021009,1.443304428044621
0,False,True,False,9,RF,151.91170370397822,5.632729478211049,23.90822723159036,0.864643219368363,444.25753079038236,6.68281208214931,118.5704736414345,4.523158799656542,209.29809754757855,25.468115394136447,14.47760602908932,215.16656761695893,8.973339284505162,1.6815378933303706
0,True,False,False,9,RF,170.41429972157562,4.988956989058685,35.59899424035134,1.4259482567291792,307.03675786212244,14.523084652189324,98.67979971064476,4.062894708742089,154.9639533669258,11.626748332105768,6.839724705919088,218.9835906857448,6.771256262980631,1.7415985592216379
0,False,False,False,9,RF,150.9401721030554,4.5949545649409425,28.59280411253076,1.2034430525582591,409.95889580811183,6.68281208214931,103.3379318530899,3.272745954156124,173.80484014096226,18.270604521880493,9.264049895108833,216.86794682347127,8.49919388034057,1.5011958040405424
